Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,zeros,zeros+1
BDCQ.SEE1026A,2014,2082.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2015,2023.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2015,2097.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2015,2023.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2015,2052.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2016,1995.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2016,2126.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2016,2043.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2016,2091.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2017,2059.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2017,2203.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2017,2165.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2017,2177.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2018,2023.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2018,2205.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2018,2126.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2018,2198.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2019,2180.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2019,2249.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2019,2086.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2019,2172.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2020,2145.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2020,2155.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2020,2057.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2020,2152.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2021,2135.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2021,2220.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2021,2153.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2021,2223.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2022,2163.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2022,2217.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2022,2102.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2022,2163.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2023,2125.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2023,2199.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2023,2146.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2023,2195.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2024,2136.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2024,2167.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2024,2104.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2024,2144.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1026A,2025,2129.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,,0,0
BDCQ.SEE1027A,2011,3059.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2011,2857.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2011,2743.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2012,2679.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2012,3027.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2012,2772.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2012,2694.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2013,2611.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2013,2808.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2013,2670.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2013,2647.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2014,2581.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2014,2802.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2014,2681.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2014,2629.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2015,2553.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2015,2852.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2015,2632.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2015,2672.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2016,2628.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2016,2954.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2016,2672.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2016,2698.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2017,2653.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2017,2979.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2017,2703.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2017,2761.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2018,2820.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2018,3093.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2018,2796.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2018,2925.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2019,2911.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2019,3141.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2019,2784.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2019,2764.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2020,2785.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2020,2899.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2020,2785.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2020,2914.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2021,2895.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2021,3154.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2021,2889.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2021,3003.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2022,2943.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2022,3095.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2022,2839.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2022,2866.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2023,2860.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2023,2961.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2023,2812.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2023,2947.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2024,2927.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2024,3008.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2024,2734.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2024,2811.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1027A,2025,2794.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,,0,0
BDCQ.SEE1028A,2011,17907.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2011,17710.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2011,18196.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2012,18159.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2012,18146.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2012,17674.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2012,18128.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2013,18284.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2013,18076.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2013,17799.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2013,18496.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2014,18568.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2014,18503.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2014,18256.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2014,18801.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2015,18986.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2015,18871.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2015,18356.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2015,18990.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2016,19081.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2016,19069.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2016,18796.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2016,19222.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2017,19396.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2017,19626.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2017,19228.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2017,19910.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2018,20383.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2018,20063.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2018,19541.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2018,20418.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2019,20726.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2019,20534.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2019,20030.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2019,20838.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2020,21123.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2020,20606.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2020,20632.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2020,21638.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2021,21790.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2021,21893.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2021,21501.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2021,22336.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2022,22122.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2022,22211.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2022,21962.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2022,22440.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2023,22165.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2023,22534.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2023,22030.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2023,22710.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2024,22610.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2024,22328.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2024,21691.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2024,22113.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1028A,2025,22033.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,,0,0
BDCQ.SEE1029A,2011,3618.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2011,3422.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2011,3561.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2012,3633.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2012,3510.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2012,3260.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2012,3597.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2013,3645.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2013,3431.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2013,3339.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2013,3654.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2014,3703.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2014,3622.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2014,3458.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2014,3696.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2015,3763.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2015,3605.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2015,3389.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2015,3530.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2016,3502.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2016,3544.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2016,3303.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2016,3548.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2017,3494.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2017,3392.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
BDCQ.SEE1029A,2017,3318.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,,0,0
